Key,Values
TwoAce:JackKingTen,0.5,0.5
TwoAce:JackKingThree,0.5,0.5
TwoAce:JackNine,0.5,0.5
TwoAce:JackNineEight,0.5,0.5
TwoAce:JackNineFive,0.5,0.5
TwoAce:JackNineFour,0.5,0.5
TwoAce:JackNineKing,0.5,0.5
TwoAce:JackNineQueen,0.5,0.5
TwoAce:JackNineSeven,0.5,0.5
TwoAce:JackNineSix,0.5,0.5
TwoAce:JackNineTen,0.5,0.5
TwoAce:JackNineThree,0.5,0.5
TwoAce:JackQueen,0.5,0.5
TwoAce:JackQueenEight,0.5,0.5
TwoAce:JackQueenFive,0.5,0.5
TwoAce:JackQueenFour,0.5,0.5
TwoAce:JackQueenKing,0.5,0.5
TwoAce:JackQueenNine,0.5,0.5
TwoAce:JackQueenSeven,0.5,0.5
TwoAce:JackQueenSix,0.5,0.5
TwoAce:JackQueenTen,0.5,0.5
TwoAce:JackQueenThree,0.5,0.5
TwoAce:JackSeven,0.5,0.5
TwoAce:JackSevenEight,0.5,0.5
TwoAce:JackSevenFive,0.5,0.5
TwoAce:JackSevenFour,0.5,0.5
TwoAce:JackSevenKing,0.5,0.5
TwoAce:JackSevenNine,0.5,0.5
TwoAce:JackSevenQueen,0.5,0.5
TwoAce:JackSevenSix,0.5,0.5
TwoAce:JackSevenTen,0.5,0.5
TwoAce:JackSevenThree,0.5,0.5
TwoAce:JackSix,0.5,0.5
TwoAce:JackSixEight,0.5,0.5
TwoAce:JackSixFive,0.5,0.5
TwoAce:JackSixFour,0.5,0.5
TwoAce:JackSixKing,0.5,0.5
TwoAce:JackSixNine,0.5,0.5
TwoAce:JackSixQueen,0.5,0.5
TwoAce:JackSixSeven,0.5,0.5
TwoAce:JackSixTen,0.5,0.5
TwoAce:JackSixThree,0.5,0.5
TwoAce:JackTen,0.5,0.5
TwoAce:JackTenEight,0.5,0.5
TwoAce:JackTenFive,0.5,0.5
TwoAce:JackTenFour,0.5,0.5
TwoAce:JackTenKing,0.5,0.5
TwoAce:JackTenNine,0.5,0.5
TwoAce:JackTenQueen,0.5,0.5
TwoAce:JackTenSeven,0.5,0.5
TwoAce:JackTenSix,0.5,0.5
TwoAce:JackTenThree,0.5,0.5
TwoAce:JackThree,0.5,0.5
TwoAce:JackThreeEight,0.5,0.5
TwoAce:JackThreeFour,0.5,0.5
TwoAce:JackThreeKing,0.5,0.5
TwoAce:JackThreeNine,0.5,0.5
TwoAce:JackThreeQueen,0.5,0.5
TwoAce:JackThreeSeven,0.5,0.5
TwoAce:JackThreeSix,0.5,0.5
TwoAce:JackThreeTen,0.5,0.5
TwoAce:KingEight,0.5,0.5
TwoAce:KingEightFive,0.5,0.5
TwoAce:KingEightFour,0.5,0.5
TwoAce:KingEightJack,0.5,0.5
TwoAce:KingEightNine,0.5,0.5
TwoAce:KingEightQueen,0.5,0.5
TwoAce:KingEightSeven,0.5,0.5
TwoAce:KingEightSix,0.5,0.5
TwoAce:KingEightTen,0.5,0.5
TwoAce:KingEightThree,0.5,0.5
TwoAce:KingFive,0.5,0.5
TwoAce:KingFiveEight,0.5,0.5
TwoAce:KingFiveFour,0.5,0.5
TwoAce:KingFiveJack,0.5,0.5
TwoAce:KingFiveNine,0.5,0.5
TwoAce:KingFiveQueen,0.5,0.5
TwoAce:KingFiveSeven,0.5,0.5
TwoAce:KingFiveSix,0.5,0.5
TwoAce:KingFiveTen,0.5,0.5
TwoAce:KingFiveThree,0.5,0.5
TwoAce:KingFour,0.5,0.5
TwoAce:KingFourEight,0.5,0.5
TwoAce:KingFourFive,0.5,0.5
TwoAce:KingFourJack,0.5,0.5
TwoAce:KingFourNine,0.5,0.5
TwoAce:KingFourQueen,0.5,0.5
TwoAce:KingFourSeven,0.5,0.5
TwoAce:KingFourSix,0.5,0.5
TwoAce:KingFourTen,0.5,0.5
TwoAce:KingFourThree,0.5,0.5
TwoAce:KingJackEight,0.5,0.5
TwoAce:KingJackFive,0.5,0.5
TwoAce:KingJackFour,0.5,0.5
TwoAce:KingJackNine,0.5,0.5
TwoAce:KingJackQueen,0.5,0.5
TwoAce:KingJackSeven,0.5,0.5
TwoAce:KingJackSix,0.5,0.5
TwoAce:KingJackTen,0.5,0.5
TwoAce:KingJackThree,0.5,0.5
TwoAce:KingNine,0.5,0.5
TwoAce:KingNineEight,0.5,0.5
TwoAce:KingNineFive,0.5,0.5
TwoAce:KingNineFour,0.5,0.5
TwoAce:KingNineJack,0.5,0.5
TwoAce:KingNineQueen,0.5,0.5
TwoAce:KingNineSeven,0.5,0.5
TwoAce:KingNineSix,0.5,0.5
TwoAce:KingNineTen,0.5,0.5
TwoAce:KingNineThree,0.5,0.5
TwoAce:KingQueenEight,0.5,0.5
TwoAce:KingQueenFive,0.5,0.5
TwoAce:KingQueenFour,0.5,0.5
TwoAce:KingQueenJack,0.5,0.5
TwoAce:KingQueenNine,0.5,0.5
TwoAce:KingQueenSeven,0.5,0.5
TwoAce:KingQueenSix,0.5,0.5
TwoAce:KingQueenTen,0.5,0.5
TwoAce:KingQueenThree,0.5,0.5
TwoAce:KingSeven,0.5,0.5
TwoAce:KingSevenEight,0.5,0.5
TwoAce:KingSevenFive,0.5,0.5
TwoAce:KingSevenFour,0.5,0.5
TwoAce:KingSevenJack,0.5,0.5
TwoAce:KingSevenNine,0.5,0.5
TwoAce:KingSevenQueen,0.5,0.5
TwoAce:KingSevenSix,0.5,0.5
TwoAce:KingSevenTen,0.5,0.5
TwoAce:KingSevenThree,0.5,0.5
TwoAce:KingSix,0.5,0.5
TwoAce:KingSixEight,0.5,0.5
TwoAce:KingSixFive,0.5,0.5
TwoAce:KingSixFour,0.5,0.5
TwoAce:KingSixJack,0.5,0.5
TwoAce:KingSixNine,0.5,0.5
TwoAce:KingSixQueen,0.5,0.5
TwoAce:KingSixSeven,0.5,0.5
TwoAce:KingSixTen,0.5,0.5
TwoAce:KingSixThree,0.5,0.5
TwoAce:KingTen,0.5,0.5
TwoAce:KingTenEight,0.5,0.5
TwoAce:KingTenFive,0.5,0.5
TwoAce:KingTenFour,0.5,0.5
TwoAce:KingTenJack,0.5,0.5
TwoAce:KingTenNine,0.5,0.5
TwoAce:KingTenQueen,0.5,0.5
TwoAce:KingTenSeven,0.5,0.5
TwoAce:KingTenSix,0.5,0.5
TwoAce:KingTenThree,0.5,0.5
TwoAce:KingThree,0.5,0.5
TwoAce:KingThreeEight,0.5,0.5
TwoAce:KingThreeFive,0.5,0.5
TwoAce:KingThreeJack,0.5,0.5
TwoAce:KingThreeNine,0.5,0.5
TwoAce:KingThreeQueen,0.5,0.5
TwoAce:KingThreeSeven,0.5,0.5
TwoAce:KingThreeTen,0.5,0.5
TwoAce:NineEight,0.5,0.5
TwoAce:NineEightFive,0.5,0.5
TwoAce:NineEightFour,0.5,0.5
TwoAce:NineEightJack,0.5,0.5
TwoAce:NineEightKing,0.5,0.5
TwoAce:NineEightQueen,0.5,0.5
TwoAce:NineEightSeven,0.5,0.5
TwoAce:NineEightSix,0.5,0.5
TwoAce:NineEightTen,0.5,0.5
TwoAce:NineEightThree,0.5,0.5
TwoAce:NineFive,0.5,0.5
TwoAce:NineFiveEight,0.5,0.5
TwoAce:NineFiveFour,0.5,0.5
TwoAce:NineFiveJack,0.5,0.5
TwoAce:NineFiveKing,0.5,0.5
TwoAce:NineFiveQueen,0.5,0.5
TwoAce:NineFiveSeven,0.5,0.5
TwoAce:NineFiveSix,0.5,0.5
TwoAce:NineFiveTen,0.5,0.5
TwoAce:NineFiveThree,0.5,0.5
TwoAce:NineFour,0.5,0.5
TwoAce:NineFourEight,0.5,0.5
TwoAce:NineFourFive,0.5,0.5
TwoAce:NineFourJack,0.5,0.5
TwoAce:NineFourKing,0.5,0.5
TwoAce:NineFourQueen,0.5,0.5
TwoAce:NineFourSeven,0.5,0.5
TwoAce:NineFourSix,0.5,0.5
TwoAce:NineFourTen,0.5,0.5
TwoAce:NineFourThree,0.5,0.5
TwoAce:NineJack,0.5,0.5
TwoAce:NineJackEight,0.5,0.5
TwoAce:NineJackFive,0.5,0.5
TwoAce:NineJackFour,0.5,0.5
TwoAce:NineJackKing,0.5,0.5
TwoAce:NineJackQueen,0.5,0.5
TwoAce:NineJackSeven,0.5,0.5
TwoAce:NineJackSix,0.5,0.5
TwoAce:NineJackTen,0.5,0.5
TwoAce:NineJackThree,0.5,0.5
TwoAce:NineKing,0.5,0.5
TwoAce:NineKingEight,0.5,0.5
TwoAce:NineKingFive,0.5,0.5
TwoAce:NineKingFour,0.5,0.5
TwoAce:NineKingJack,0.5,0.5
TwoAce:NineKingQueen,0.5,0.5
TwoAce:NineKingSeven,0.5,0.5
TwoAce:NineKingSix,0.5,0.5
TwoAce:NineKingTen,0.5,0.5
TwoAce:NineKingThree,0.5,0.5
TwoAce:NineQueen,0.5,0.5
TwoAce:NineQueenEight,0.5,0.5
TwoAce:NineQueenFive,0.5,0.5
TwoAce:NineQueenFour,0.5,0.5
TwoAce:NineQueenJack,0.5,0.5
TwoAce:NineQueenKing,0.5,0.5
TwoAce:NineQueenSeven,0.5,0.5
TwoAce:NineQueenSix,0.5,0.5
TwoAce:NineQueenTen,0.5,0.5
TwoAce:NineQueenThree,0.5,0.5
TwoAce:NineSeven,0.5,0.5
TwoAce:NineSevenEight,0.5,0.5
TwoAce:NineSevenFive,0.5,0.5
TwoAce:NineSevenFour,0.5,0.5
TwoAce:NineSevenJack,0.5,0.5
TwoAce:NineSevenKing,0.5,0.5
TwoAce:NineSevenQueen,0.5,0.5
TwoAce:NineSevenSix,0.5,0.5
TwoAce:NineSevenTen,0.5,0.5
TwoAce:NineSevenThree,0.5,0.5
TwoAce:NineSix,0.5,0.5
TwoAce:NineSixEight,0.5,0.5
TwoAce:NineSixFive,0.5,0.5
TwoAce:NineSixFour,0.5,0.5
TwoAce:NineSixJack,0.5,0.5
TwoAce:NineSixKing,0.5,0.5
TwoAce:NineSixQueen,0.5,0.5
TwoAce:NineSixSeven,0.5,0.5
TwoAce:NineSixTen,0.5,0.5
TwoAce:NineSixThree,0.5,0.5
TwoAce:NineTen,0.5,0.5
TwoAce:NineTenEight,0.5,0.5
TwoAce:NineTenFive,0.5,0.5
TwoAce:NineTenFour,0.5,0.5
TwoAce:NineTenJack,0.5,0.5
TwoAce:NineTenKing,0.5,0.5
TwoAce:NineTenQueen,0.5,0.5
TwoAce:NineTenSeven,0.5,0.5
TwoAce:NineTenSix,0.5,0.5
TwoAce:NineTenThree,0.5,0.5
TwoAce:NineThree,0.5,0.5
TwoAce:NineThreeEight,0.5,0.5
TwoAce:NineThreeFive,0.5,0.5
TwoAce:NineThreeJack,0.5,0.5
TwoAce:NineThreeKing,0.5,0.5
TwoAce:NineThreeQueen,0.5,0.5
TwoAce:NineThreeSeven,0.5,0.5
TwoAce:NineThreeSix,0.5,0.5
TwoAce:NineThreeTen,0.5,0.5
TwoAce:QueenEight,0.5,0.5
TwoAce:QueenEightFive,0.5,0.5
TwoAce:QueenEightFour,0.5,0.5
TwoAce:QueenEightJack,0.5,0.5
TwoAce:QueenEightKing,0.5,0.5
TwoAce:QueenEightNine,0.5,0.5
TwoAce:QueenEightSeven,0.5,0.5
TwoAce:QueenEightSix,0.5,0.5
TwoAce:QueenEightTen,0.5,0.5
TwoAce:QueenEightThree,0.5,0.5
TwoAce:QueenFive,0.5,0.5
TwoAce:QueenFiveEight,0.5,0.5
TwoAce:QueenFiveJack,0.5,0.5
TwoAce:QueenFiveKing,0.5,0.5
TwoAce:QueenFiveNine,0.5,0.5
TwoAce:QueenFiveSeven,0.5,0.5
TwoAce:QueenFiveSix,0.5,0.5
TwoAce:QueenFiveTen,0.5,0.5
TwoAce:QueenFiveThree,0.5,0.5
TwoAce:QueenFour,0.5,0.5
TwoAce:QueenFourEight,0.5,0.5
TwoAce:QueenFourFive,0.5,0.5
TwoAce:QueenFourJack,0.5,0.5
TwoAce:QueenFourKing,0.5,0.5
TwoAce:QueenFourNine,0.5,0.5
TwoAce:QueenFourSeven,0.5,0.5
TwoAce:QueenFourSix,0.5,0.5
TwoAce:QueenFourTen,0.5,0.5
TwoAce:QueenFourThree,0.5,0.5
TwoAce:QueenJackEight,0.5,0.5
TwoAce:QueenJackFive,0.5,0.5
TwoAce:QueenJackFour,0.5,0.5
TwoAce:QueenJackKing,0.5,0.5
TwoAce:QueenJackNine,0.5,0.5
TwoAce:QueenJackSeven,0.5,0.5
TwoAce:QueenJackSix,0.5,0.5
TwoAce:QueenJackTen,0.5,0.5
TwoAce:QueenJackThree,0.5,0.5
TwoAce:QueenKing,0.5,0.5
TwoAce:QueenKingEight,0.5,0.5
TwoAce:QueenKingFive,0.5,0.5
TwoAce:QueenKingFour,0.5,0.5
TwoAce:QueenKingJack,0.5,0.5
TwoAce:QueenKingNine,0.5,0.5
TwoAce:QueenKingSeven,0.5,0.5
TwoAce:QueenKingSix,0.5,0.5
TwoAce:QueenKingTen,0.5,0.5
TwoAce:QueenKingThree,0.5,0.5
TwoAce:QueenNine,0.5,0.5
TwoAce:QueenNineEight,0.5,0.5
TwoAce:QueenNineFive,0.5,0.5
TwoAce:QueenNineFour,0.5,0.5
TwoAce:QueenNineJack,0.5,0.5
TwoAce:QueenNineKing,0.5,0.5
TwoAce:QueenNineSeven,0.5,0.5
TwoAce:QueenNineSix,0.5,0.5
TwoAce:QueenNineTen,0.5,0.5
TwoAce:QueenNineThree,0.5,0.5
TwoAce:QueenSeven,0.5,0.5
TwoAce:QueenSevenEight,0.5,0.5
TwoAce:QueenSevenFive,0.5,0.5
TwoAce:QueenSevenFour,0.5,0.5
TwoAce:QueenSevenJack,0.5,0.5
TwoAce:QueenSevenKing,0.5,0.5
TwoAce:QueenSevenNine,0.5,0.5
TwoAce:QueenSevenSix,0.5,0.5
TwoAce:QueenSevenTen,0.5,0.5
TwoAce:QueenSevenThree,0.5,0.5
TwoAce:QueenSix,0.5,0.5
TwoAce:QueenSixEight,0.5,0.5
TwoAce:QueenSixFive,0.5,0.5
TwoAce:QueenSixFour,0.5,0.5
TwoAce:QueenSixJack,0.5,0.5
TwoAce:QueenSixKing,0.5,0.5
TwoAce:QueenSixNine,0.5,0.5
TwoAce:QueenSixSeven,0.5,0.5
TwoAce:QueenSixTen,0.5,0.5
TwoAce:QueenSixThree,0.5,0.5
TwoAce:QueenTen,0.5,0.5
TwoAce:QueenTenEight,0.5,0.5
TwoAce:QueenTenFive,0.5,0.5
TwoAce:QueenTenFour,0.5,0.5
TwoAce:QueenTenJack,0.5,0.5
TwoAce:QueenTenKing,0.5,0.5
TwoAce:QueenTenNine,0.5,0.5
TwoAce:QueenTenSeven,0.5,0.5
TwoAce:QueenTenSix,0.5,0.5
TwoAce:QueenTenThree,0.5,0.5
TwoAce:QueenThree,0.5,0.5
TwoAce:QueenThreeEight,0.5,0.5
TwoAce:QueenThreeFive,0.5,0.5
TwoAce:QueenThreeJack,0.5,0.5
TwoAce:QueenThreeKing,0.5,0.5
TwoAce:QueenThreeNine,0.5,0.5
TwoAce:QueenThreeSeven,0.5,0.5
TwoAce:QueenThreeTen,0.5,0.5
TwoAce:SevenEight,0.5,0.5
TwoAce:SevenEightFive,0.5,0.5
TwoAce:SevenEightFour,0.5,0.5
TwoAce:SevenEightJack,0.5,0.5
TwoAce:SevenEightKing,0.5,0.5
TwoAce:SevenEightNine,0.5,0.5
TwoAce:SevenEightQueen,0.5,0.5
TwoAce:SevenEightSix,0.5,0.5
TwoAce:SevenEightTen,0.5,0.5
TwoAce:SevenEightThree,0.5,0.5
TwoAce:SevenFive,0.5,0.5
TwoAce:SevenFiveEight,0.5,0.5
TwoAce:SevenFiveFour,0.5,0.5
TwoAce:SevenFiveJack,0.5,0.5
TwoAce:SevenFiveKing,0.5,0.5
TwoAce:SevenFiveNine,0.5,0.5
TwoAce:SevenFiveQueen,0.5,0.5
TwoAce:SevenFiveSix,0.5,0.5
TwoAce:SevenFiveTen,0.5,0.5
TwoAce:SevenFiveThree,0.5,0.5
TwoAce:SevenFour,0.5,0.5
TwoAce:SevenFourEight,0.5,0.5
TwoAce:SevenFourFive,0.5,0.5
TwoAce:SevenFourJack,0.5,0.5
TwoAce:SevenFourKing,0.5,0.5
TwoAce:SevenFourNine,0.5,0.5
TwoAce:SevenFourQueen,0.5,0.5
TwoAce:SevenFourSix,0.5,0.5
TwoAce:SevenFourTen,0.5,0.5
TwoAce:SevenFourThree,0.5,0.5
TwoAce:SevenJack,0.5,0.5
TwoAce:SevenJackEight,0.5,0.5
TwoAce:SevenJackFive,0.5,0.5
TwoAce:SevenJackFour,0.5,0.5
TwoAce:SevenJackKing,0.5,0.5
TwoAce:SevenJackNine,0.5,0.5
TwoAce:SevenJackQueen,0.5,0.5
TwoAce:SevenJackSix,0.5,0.5
TwoAce:SevenJackTen,0.5,0.5
TwoAce:SevenJackThree,0.5,0.5
TwoAce:SevenKing,0.5,0.5
TwoAce:SevenKingEight,0.5,0.5
TwoAce:SevenKingFive,0.5,0.5
TwoAce:SevenKingFour,0.5,0.5
TwoAce:SevenKingJack,0.5,0.5
TwoAce:SevenKingNine,0.5,0.5
TwoAce:SevenKingQueen,0.5,0.5
TwoAce:SevenKingSix,0.5,0.5
TwoAce:SevenKingTen,0.5,0.5
TwoAce:SevenKingThree,0.5,0.5
TwoAce:SevenNine,0.5,0.5
TwoAce:SevenNineEight,0.5,0.5
TwoAce:SevenNineFive,0.5,0.5
TwoAce:SevenNineFour,0.5,0.5
TwoAce:SevenNineJack,0.5,0.5
TwoAce:SevenNineKing,0.5,0.5
TwoAce:SevenNineQueen,0.5,0.5
TwoAce:SevenNineSix,0.5,0.5
TwoAce:SevenNineTen,0.5,0.5
TwoAce:SevenNineThree,0.5,0.5
TwoAce:SevenQueen,0.5,0.5
TwoAce:SevenQueenEight,0.5,0.5
TwoAce:SevenQueenFive,0.5,0.5
TwoAce:SevenQueenFour,0.5,0.5
TwoAce:SevenQueenJack,0.5,0.5
TwoAce:SevenQueenKing,0.5,0.5
TwoAce:SevenQueenNine,0.5,0.5
TwoAce:SevenQueenSix,0.5,0.5
TwoAce:SevenQueenTen,0.5,0.5
TwoAce:SevenQueenThree,0.5,0.5
TwoAce:SevenSix,0.5,0.5
TwoAce:SevenSixEight,0.5,0.5
TwoAce:SevenSixFive,0.5,0.5
TwoAce:SevenSixFour,0.5,0.5
TwoAce:SevenSixJack,0.5,0.5
TwoAce:SevenSixKing,0.5,0.5
TwoAce:SevenSixNine,0.5,0.5
TwoAce:SevenSixQueen,0.5,0.5
TwoAce:SevenSixTen,0.5,0.5
TwoAce:SevenSixThree,0.5,0.5
TwoAce:SevenTen,0.5,0.5
TwoAce:SevenTenEight,0.5,0.5
TwoAce:SevenTenFive,0.5,0.5
TwoAce:SevenTenFour,0.5,0.5
TwoAce:SevenTenJack,0.5,0.5
TwoAce:SevenTenKing,0.5,0.5
TwoAce:SevenTenNine,0.5,0.5
TwoAce:SevenTenQueen,0.5,0.5
TwoAce:SevenTenSix,0.5,0.5
TwoAce:SevenTenThree,0.5,0.5
TwoAce:SevenThree,0.5,0.5
TwoAce:SevenThreeEight,0.5,0.5
TwoAce:SevenThreeFive,0.5,0.5
TwoAce:SevenThreeJack,0.5,0.5
TwoAce:SevenThreeKing,0.5,0.5
TwoAce:SevenThreeNine,0.5,0.5
TwoAce:SevenThreeQueen,0.5,0.5
TwoAce:SevenThreeSix,0.5,0.5
TwoAce:SevenThreeTen,0.5,0.5
TwoAce:SixEight,0.5,0.5
TwoAce:SixEightFive,0.5,0.5
TwoAce:SixEightFour,0.5,0.5
TwoAce:SixEightJack,0.5,0.5
TwoAce:SixEightKing,0.5,0.5
TwoAce:SixEightNine,0.5,0.5
TwoAce:SixEightQueen,0.5,0.5
TwoAce:SixEightSeven,0.5,0.5
TwoAce:SixEightTen,0.5,0.5
TwoAce:SixEightThree,0.5,0.5
TwoAce:SixFive,0.5,0.5
TwoAce:SixFiveEight,0.5,0.5
TwoAce:SixFiveFour,0.5,0.5
TwoAce:SixFiveJack,0.5,0.5
TwoAce:SixFiveKing,0.5,0.5
TwoAce:SixFiveNine,0.5,0.5
TwoAce:SixFiveQueen,0.5,0.5
TwoAce:SixFiveSeven,0.5,0.5
TwoAce:SixFiveTen,0.5,0.5
TwoAce:SixFiveThree,0.5,0.5
TwoAce:SixFour,0.5,0.5
TwoAce:SixFourEight,0.5,0.5
TwoAce:SixFourFive,0.5,0.5
TwoAce:SixFourJack,0.5,0.5
TwoAce:SixFourKing,0.5,0.5
TwoAce:SixFourNine,0.5,0.5
TwoAce:SixFourQueen,0.5,0.5
TwoAce:SixFourSeven,0.5,0.5
TwoAce:SixFourTen,0.5,0.5
TwoAce:SixFourThree,0.5,0.5
TwoAce:SixJack,0.5,0.5
TwoAce:SixJackEight,0.5,0.5
TwoAce:SixJackFive,0.5,0.5
TwoAce:SixJackFour,0.5,0.5
TwoAce:SixJackKing,0.5,0.5
TwoAce:SixJackNine,0.5,0.5
TwoAce:SixJackQueen,0.5,0.5
TwoAce:SixJackSeven,0.5,0.5
TwoAce:SixJackTen,0.5,0.5
TwoAce:SixJackThree,0.5,0.5
TwoAce:SixKing,0.5,0.5
TwoAce:SixKingEight,0.5,0.5
TwoAce:SixKingFive,0.5,0.5
TwoAce:SixKingFour,0.5,0.5
TwoAce:SixKingJack,0.5,0.5
TwoAce:SixKingNine,0.5,0.5
TwoAce:SixKingQueen,0.5,0.5
TwoAce:SixKingSeven,0.5,0.5
TwoAce:SixKingTen,0.5,0.5
TwoAce:SixKingThree,0.5,0.5
TwoAce:SixNine,0.5,0.5
TwoAce:SixNineEight,0.5,0.5
TwoAce:SixNineFive,0.5,0.5
TwoAce:SixNineFour,0.5,0.5
TwoAce:SixNineJack,0.5,0.5
TwoAce:SixNineKing,0.5,0.5
TwoAce:SixNineQueen,0.5,0.5
TwoAce:SixNineSeven,0.5,0.5
TwoAce:SixNineTen,0.5,0.5
TwoAce:SixNineThree,0.5,0.5
TwoAce:SixQueen,0.5,0.5
TwoAce:SixQueenEight,0.5,0.5
TwoAce:SixQueenFive,0.5,0.5
TwoAce:SixQueenFour,0.5,0.5
TwoAce:SixQueenJack,0.5,0.5
TwoAce:SixQueenKing,0.5,0.5
TwoAce:SixQueenNine,0.5,0.5
TwoAce:SixQueenSeven,0.5,0.5
TwoAce:SixQueenTen,0.5,0.5
TwoAce:SixQueenThree,0.5,0.5
TwoAce:SixSeven,0.5,0.5
TwoAce:SixSevenEight,0.5,0.5
TwoAce:SixSevenFive,0.5,0.5
TwoAce:SixSevenFour,0.5,0.5
TwoAce:SixSevenJack,0.5,0.5
TwoAce:SixSevenKing,0.5,0.5
TwoAce:SixSevenNine,0.5,0.5
TwoAce:SixSevenQueen,0.5,0.5
TwoAce:SixSevenTen,0.5,0.5
TwoAce:SixSevenThree,0.5,0.5
TwoAce:SixTen,0.5,0.5
TwoAce:SixTenEight,0.5,0.5
TwoAce:SixTenFive,0.5,0.5
TwoAce:SixTenFour,0.5,0.5
TwoAce:SixTenJack,0.5,0.5
TwoAce:SixTenKing,0.5,0.5
TwoAce:SixTenNine,0.5,0.5
TwoAce:SixTenQueen,0.5,0.5
TwoAce:SixTenSeven,0.5,0.5
TwoAce:SixTenThree,0.5,0.5
TwoAce:SixThree,0.5,0.5
TwoAce:SixThreeEight,0.5,0.5
TwoAce:SixThreeFive,0.5,0.5
TwoAce:SixThreeFour,0.5,0.5
TwoAce:SixThreeJack,0.5,0.5
TwoAce:SixThreeKing,0.5,0.5
TwoAce:SixThreeNine,0.5,0.5
TwoAce:SixThreeQueen,0.5,0.5
TwoAce:SixThreeSeven,0.5,0.5
TwoAce:SixThreeTen,0.5,0.5
TwoAce:TenEight,0.5,0.5
TwoAce:TenEightFive,0.5,0.5
TwoAce:TenEightFour,0.5,0.5
TwoAce:TenEightJack,0.5,0.5
TwoAce:TenEightKing,0.5,0.5
TwoAce:TenEightNine,0.5,0.5
TwoAce:TenEightQueen,0.5,0.5
TwoAce:TenEightSeven,0.5,0.5
TwoAce:TenEightSix,0.5,0.5
TwoAce:TenEightThree,0.5,0.5
TwoAce:TenFive,0.5,0.5
TwoAce:TenFiveEight,0.5,0.5
TwoAce:TenFiveFour,0.5,0.5
TwoAce:TenFiveJack,0.5,0.5
TwoAce:TenFiveKing,0.5,0.5
TwoAce:TenFiveNine,0.5,0.5
TwoAce:TenFiveQueen,0.5,0.5
TwoAce:TenFiveSeven,0.5,0.5
TwoAce:TenFiveSix,0.5,0.5
TwoAce:TenFiveThree,0.5,0.5
TwoAce:TenFour,0.5,0.5
TwoAce:TenFourEight,0.5,0.5
TwoAce:TenFourFive,0.5,0.5
TwoAce:TenFourJack,0.5,0.5
TwoAce:TenFourKing,0.5,0.5
TwoAce:TenFourNine,0.5,0.5
TwoAce:TenFourQueen,0.5,0.5
TwoAce:TenFourSeven,0.5,0.5
TwoAce:TenFourSix,0.5,0.5
TwoAce:TenFourThree,0.5,0.5
TwoAce:TenJack,0.5,0.5
TwoAce:TenJackEight,0.5,0.5
TwoAce:TenJackFive,0.5,0.5
TwoAce:TenJackFour,0.5,0.5
TwoAce:TenJackKing,0.5,0.5
TwoAce:TenJackNine,0.5,0.5
TwoAce:TenJackQueen,0.5,0.5
TwoAce:TenJackSeven,0.5,0.5
TwoAce:TenJackSix,0.5,0.5
TwoAce:TenJackThree,0.5,0.5
TwoAce:TenKing,0.5,0.5
TwoAce:TenKingEight,0.5,0.5
TwoAce:TenKingFive,0.5,0.5
TwoAce:TenKingFour,0.5,0.5
TwoAce:TenKingJack,0.5,0.5
TwoAce:TenKingNine,0.5,0.5
TwoAce:TenKingQueen,0.5,0.5
TwoAce:TenKingSeven,0.5,0.5
TwoAce:TenKingSix,0.5,0.5
TwoAce:TenKingThree,0.5,0.5
TwoAce:TenNine,0.5,0.5
TwoAce:TenNineEight,0.5,0.5
TwoAce:TenNineFive,0.5,0.5
TwoAce:TenNineFour,0.5,0.5
TwoAce:TenNineJack,0.5,0.5
TwoAce:TenNineKing,0.5,0.5
TwoAce:TenNineQueen,0.5,0.5
TwoAce:TenNineSeven,0.5,0.5
TwoAce:TenNineSix,0.5,0.5
TwoAce:TenNineThree,0.5,0.5
TwoAce:TenQueen,0.5,0.5
TwoAce:TenQueenEight,0.5,0.5
TwoAce:TenQueenFive,0.5,0.5
TwoAce:TenQueenFour,0.5,0.5
TwoAce:TenQueenJack,0.5,0.5
TwoAce:TenQueenKing,0.5,0.5
TwoAce:TenQueenNine,0.5,0.5
TwoAce:TenQueenSeven,0.5,0.5
TwoAce:TenQueenSix,0.5,0.5
TwoAce:TenQueenThree,0.5,0.5
TwoAce:TenSeven,0.5,0.5
TwoAce:TenSevenEight,0.5,0.5
TwoAce:TenSevenFive,0.5,0.5
TwoAce:TenSevenFour,0.5,0.5
TwoAce:TenSevenJack,0.5,0.5
TwoAce:TenSevenKing,0.5,0.5
TwoAce:TenSevenNine,0.5,0.5
TwoAce:TenSevenQueen,0.5,0.5
TwoAce:TenSevenSix,0.5,0.5
TwoAce:TenSevenThree,0.5,0.5
TwoAce:TenSix,0.5,0.5
TwoAce:TenSixEight,0.5,0.5
TwoAce:TenSixFive,0.5,0.5
TwoAce:TenSixFour,0.5,0.5
TwoAce:TenSixJack,0.5,0.5
TwoAce:TenSixKing,0.5,0.5
TwoAce:TenSixNine,0.5,0.5
TwoAce:TenSixQueen,0.5,0.5
TwoAce:TenSixSeven,0.5,0.5
TwoAce:TenSixThree,0.5,0.5
TwoAce:TenThree,0.5,0.5
TwoAce:TenThreeEight,0.5,0.5
TwoAce:TenThreeJack,0.5,0.5
TwoAce:TenThreeKing,0.5,0.5
TwoAce:TenThreeNine,0.5,0.5
TwoAce:TenThreeQueen,0.5,0.5
